"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCOAH_00014030","PCOAH_00014030-t30_1","Plasmodium coatneyi Hackeri","CP016244:631,307..635,626(+)","RNA helicase","no","null","PCOAH_00014030","null","RNA helicase","6","CP016244:631307..635626(+)","CP016244","150","OG6_100085","3","4","4","1","null","null","forward","protein coding","No","3624"
"PCOAH_00014040","PCOAH_00014040-t30_1","Plasmodium coatneyi Hackeri","CP016244:635,994..636,802(-)","Uncharacterized protein","no","null","PCOAH_00014040","null","Uncharacterized protein","6","CP016244:635994..636802(-)","CP016244","44","OG6_102281","0","4","4","1","null","null","reverse","protein coding","No","396"
"PCOAH_00014050","PCOAH_00014050-t30_1","Plasmodium coatneyi Hackeri","CP016244:637,957..642,139(-)","Uncharacterized protein","no","null","PCOAH_00014050","null","Uncharacterized protein","6","CP016244:637957..642139(-)","CP016244","41","OG6_533647","0","2","2","1","null","null","reverse","protein coding","No","4164"
"PCOAH_00014060","PCOAH_00014060-t30_1","Plasmodium coatneyi Hackeri","CP016244:646,877..648,202(+)","RAP protein","no","null","PCOAH_00014060","null","RAP protein","6","CP016244:646877..648202(+)","CP016244","44","OG6_141183","0","1","1","1","null","null","forward","protein coding","No","1326"
"PCOAH_00014070","PCOAH_00014070-t30_1","Plasmodium coatneyi Hackeri","CP016244:649,132..652,159(+)","Uncharacterized protein","no","null","PCOAH_00014070","null","Uncharacterized protein","6","CP016244:649132..652159(+)","CP016244","44","OG6_532493","0","3","3","1","null","null","forward","protein coding","No","2472"
"PCOAH_00014080","PCOAH_00014080-t30_1","Plasmodium coatneyi Hackeri","CP016244:653,026..654,117(-)","Adenosine deaminase","no","null","PCOAH_00014080","null","Adenosine deaminase","6","CP016244:653026..654117(-)","CP016244","44","OG6_103627","0","1","1","1","null","null","reverse","protein coding","No","1092"
"PCOAH_00014090","PCOAH_00014090-t30_1","Plasmodium coatneyi Hackeri","CP016244:655,642..655,911(+)","hypothetical protein","no","null","PCOAH_00014090","null","hypothetical protein","6","CP016244:655642..655911(+)","CP016244","1","OG6r1_161610","0","1","1","1","null","null","forward","protein coding","No","270"
"PCOAH_00014100","PCOAH_00014100-t30_1","Plasmodium coatneyi Hackeri","CP016244:658,102..659,784(+)","Uncharacterized protein","no","null","PCOAH_00014100","null","Uncharacterized protein","6","CP016244:658102..659784(+)","CP016244","44","OG6_122827","0","1","1","1","null","null","forward","protein coding","No","1683"
"PCOAH_00014110","PCOAH_00014110-t30_1","Plasmodium coatneyi Hackeri","CP016244:660,514..662,706(+)","Uncharacterized protein","no","null","PCOAH_00014110","null","Uncharacterized protein","6","CP016244:660514..662706(+)","CP016244","40","OG6_145157","0","2","2","1","null","null","forward","protein coding","No","1962"
"PCOAH_00014120","PCOAH_00014120-t30_1","Plasmodium coatneyi Hackeri","CP016244:663,625..665,211(-)","Uncharacterized protein","no","null","PCOAH_00014120","null","Uncharacterized protein","6","CP016244:663625..665211(-)","CP016244","45","OG6_533209","0","1","1","1","null","null","reverse","protein coding","No","1587"
"PCOAH_00014130","PCOAH_00014130-t30_1","Plasmodium coatneyi Hackeri","CP016244:666,995..671,476(-)","Uncharacterized protein","no","null","PCOAH_00014130","null","Uncharacterized protein","6","CP016244:666995..671476(-)","CP016244","49","OG6_533023","0","5","5","1","null","null","reverse","protein coding","No","3687"
"PCOAH_00014140","PCOAH_00014140-t30_1","Plasmodium coatneyi Hackeri","CP016244:673,390..675,996(+)","Uncharacterized protein","no","null","PCOAH_00014140","null","Uncharacterized protein","6","CP016244:673390..675996(+)","CP016244","14","OG6r1_101551","0","2","2","1","null","null","forward","protein coding","No","2457"
"PCOAH_00014150","PCOAH_00014150-t30_1","Plasmodium coatneyi Hackeri","CP016244:677,535..678,728(+)","Uncharacterized protein","no","null","PCOAH_00014150","null","Uncharacterized protein","6","CP016244:677535..678728(+)","CP016244","44","OG6_111692","0","2","2","1","null","null","forward","protein coding","No","1089"
"PCOAH_00014160","PCOAH_00014160-t30_1","Plasmodium coatneyi Hackeri","CP016244:680,410..681,127(+)","Uncharacterized protein","no","null","PCOAH_00014160","null","Uncharacterized protein","6","CP016244:680560..681107(+)","CP016244","45","OG6_160739","0","2","2","1","20","150","forward","protein coding","No","524"
"PCOAH_00014170","PCOAH_00014170-t30_1","Plasmodium coatneyi Hackeri","CP016244:692,343..693,461(-)","Uncharacterized protein","no","null","PCOAH_00014170","null","Uncharacterized protein","6","CP016244:692343..693461(-)","CP016244","33","OG6_532856","0","1","1","1","null","null","reverse","protein coding","No","1119"
"PCOAH_00014180","PCOAH_00014180-t30_1","Plasmodium coatneyi Hackeri","CP016244:697,346..698,311(+)","Uncharacterized protein","no","null","PCOAH_00014180","null","Uncharacterized protein","6","CP016244:697346..698311(+)","CP016244","43","OG6_533102","0","4","4","1","null","null","forward","protein coding","No","441"
"PCOAH_00014190","PCOAH_00014190-t30_1","Plasmodium coatneyi Hackeri","CP016244:699,437..702,153(+)","Uncharacterized protein","no","null","PCOAH_00014190","null","Uncharacterized protein","6","CP016244:699437..702153(+)","CP016244","62","OG6_100265","1","3","3","1","null","null","forward","protein coding","No","2337"
"PCOAH_00014200","PCOAH_00014200-t30_1","Plasmodium coatneyi Hackeri","CP016244:702,494..703,480(-)","Brix domain","no","null","PCOAH_00014200","null","Brix domain","6","CP016244:702494..703480(-)","CP016244","44","OG6_102220","0","1","1","1","null","null","reverse","protein coding","No","987"
"PCOAH_00014210","PCOAH_00014210-t30_1","Plasmodium coatneyi Hackeri","CP016244:704,897..705,979(+)","Uncharacterized protein","no","null","PCOAH_00014210","null","Uncharacterized protein","6","CP016244:704897..705979(+)","CP016244","44","OG6_102606","0","1","1","1","null","null","forward","protein coding","No","1083"
"PCOAH_00014220","PCOAH_00014220-t30_1","Plasmodium coatneyi Hackeri","CP016244:707,372..708,190(+)","Uncharacterized protein","no","null","PCOAH_00014220","null","Uncharacterized protein","6","CP016244:707372..708190(+)","CP016244","44","OG6_121687","0","1","1","1","null","null","forward","protein coding","No","819"
"PCOAH_00014230","PCOAH_00014230-t30_1","Plasmodium coatneyi Hackeri","CP016244:708,652..710,727(-)","Protoporphyrinogen oxidase","no","null","PCOAH_00014230","null","Protoporphyrinogen oxidase","6","CP016244:708652..710727(-)","CP016244","43","OG6_101704","0","1","1","1","null","null","reverse","protein coding","No","2076"
"PCOAH_00014240","PCOAH_00014240-t30_1","Plasmodium coatneyi Hackeri","CP016244:711,362..714,755(-)","Uncharacterized protein","no","null","PCOAH_00014240","null","Uncharacterized protein","6","CP016244:711362..714755(-)","CP016244","44","OG6_100549","0","13","13","1","null","null","reverse","protein coding","No","1806"
"PCOAH_00014250","PCOAH_00014250-t30_1","Plasmodium coatneyi Hackeri","CP016244:715,464..717,944(-)","Palmitoyltransferase","no","null","PCOAH_00014250","null","Palmitoyltransferase","6","CP016244:715464..717944(-)","CP016244","43","OG6_119670","0","11","11","1","null","null","reverse","protein coding","No","846"
"PCOAH_00014260","PCOAH_00014260-t30_1","Plasmodium coatneyi Hackeri","CP016244:720,647..721,807(+)","Ribosomal protein L3","no","null","PCOAH_00014260","null","Ribosomal protein L3","6","CP016244:720647..721807(+)","CP016244","43","OG6_100665","0","1","1","1","null","null","forward","protein coding","No","1161"
"PCOAH_00014270","PCOAH_00014270-t30_1","Plasmodium coatneyi Hackeri","CP016244:723,289..727,095(+)","Uncharacterized protein","no","null","PCOAH_00014270","null","Uncharacterized protein","6","CP016244:723289..727095(+)","CP016244","91","OG6_101269","1","14","14","1","null","null","forward","protein coding","No","1563"
"PCOAH_00014280","PCOAH_00014280-t30_1","Plasmodium coatneyi Hackeri","CP016244:727,189..727,557(-)","Uncharacterized protein","no","null","PCOAH_00014280","null","Uncharacterized protein","6","CP016244:727189..727557(-)","CP016244","42","OG6_532992","0","2","2","1","null","null","reverse","protein coding","No","249"
"PCOAH_00014290","PCOAH_00014290-t30_1","Plasmodium coatneyi Hackeri","CP016244:728,445..729,167(+)","DNA-directed RNA polymerase II subunit RPB7","no","null","PCOAH_00014290","null","DNA-directed RNA polymerase II subunit RPB7","6","CP016244:728445..729167(+)","CP016244","45","OG6_102167","0","2","2","1","null","null","forward","protein coding","No","534"
"PCOAH_00014300","PCOAH_00014300-t30_1","Plasmodium coatneyi Hackeri","CP016244:732,105..734,016(+)","Merozoite capping protein 1","no","null","PCOAH_00014300","null","Merozoite capping protein 1","6","CP016244:732105..734016(+)","CP016244","43","OG6_101292","0","3","3","1","null","null","forward","protein coding","No","1374"
"PCOAH_00014310","PCOAH_00014310-t30_1","Plasmodium coatneyi Hackeri","CP016244:734,972..736,684(-)","Uncharacterized protein","no","null","PCOAH_00014310","null","Uncharacterized protein","6","CP016244:734972..736684(-)","CP016244","44","OG6_103043","0","1","1","1","null","null","reverse","protein coding","No","1713"
"PCOAH_00014320","PCOAH_00014320-t30_1","Plasmodium coatneyi Hackeri","CP016244:737,732..739,954(+)","Uncharacterized protein","no","null","PCOAH_00014320","null","Uncharacterized protein","6","CP016244:737732..739954(+)","CP016244","43","OG6_102269","0","1","1","1","null","null","forward","protein coding","No","2223"
"PCOAH_00014330","PCOAH_00014330-t30_1","Plasmodium coatneyi Hackeri","CP016244:742,051..746,577(+)","Uncharacterized protein","no","null","PCOAH_00014330","null","Uncharacterized protein","6","CP016244:742051..746577(+)","CP016244","6","OG6r1_108025","0","1","1","1","null","null","forward","protein coding","No","4527"
"PCOAH_00014340","PCOAH_00014340-t30_1","Plasmodium coatneyi Hackeri","CP016244:747,275..748,138(-)","Biotin-[acetyl-CoA-carboxylase] ligase","no","null","PCOAH_00014340","null","Biotin-[acetyl-CoA-carboxylase] ligase","6","CP016244:747275..748138(-)","CP016244","86","OG6_100546","1","1","1","1","null","null","reverse","protein coding","No","864"
"PCOAH_00014350","PCOAH_00014350-t30_1","Plasmodium coatneyi Hackeri","CP016244:749,524..750,843(-)","40S ribosomal protein SA","no","null","PCOAH_00014350","null","40S ribosomal protein SA","6","CP016244:749524..750611(-)","CP016244","45","OG6_100806","0","2","2","1","null","232","reverse","protein coding","No","1027"
"PCOAH_00014360","PCOAH_00014360-t30_1","Plasmodium coatneyi Hackeri","CP016244:754,730..759,664(+)","Uncharacterized protein","no","null","PCOAH_00014360","null","Uncharacterized protein","6","CP016244:754730..759664(+)","CP016244","0","OG6_108059","0","1","1","1","null","null","forward","protein coding","No","4935"
"PCOAH_00014370","PCOAH_00014370-t30_1","Plasmodium coatneyi Hackeri","CP016244:760,724..760,933(+)","Uncharacterized protein","no","null","PCOAH_00014370","null","Uncharacterized protein","6","CP016244:760724..760933(+)","CP016244","42","OG6_532487","0","1","1","1","null","null","forward","protein coding","No","210"
"PCOAH_00014380","PCOAH_00014380-t30_1","Plasmodium coatneyi Hackeri","CP016244:761,858..763,675(+)","Uncharacterized protein","no","null","PCOAH_00014380","null","Uncharacterized protein","6","CP016244:761858..763675(+)","CP016244","45","OG6_101383","0","1","1","1","null","null","forward","protein coding","No","1818"
"PCOAH_00014390","PCOAH_00014390-t30_1","Plasmodium coatneyi Hackeri","CP016244:763,746..766,340(-)","Uncharacterized protein","no","null","PCOAH_00014390","null","Uncharacterized protein","6","CP016244:763746..766340(-)","CP016244","35","OG6_533675","0","1","1","1","null","null","reverse","protein coding","No","2595"
"PCOAH_00014400","PCOAH_00014400-t30_1","Plasmodium coatneyi Hackeri","CP016244:766,892..768,424(+)","Uncharacterized protein","no","null","PCOAH_00014400","null","Uncharacterized protein","6","CP016244:766892..768424(+)","CP016244","44","OG6_124785","0","1","1","1","null","null","forward","protein coding","No","1533"
"PCOAH_00014410","PCOAH_00014410-t30_1","Plasmodium coatneyi Hackeri","CP016244:768,617..769,680(-)","Uncharacterized protein","no","null","PCOAH_00014410","null","Uncharacterized protein","6","CP016244:768617..769680(-)","CP016244","43","OG6_532445","0","5","5","1","null","null","reverse","protein coding","No","540"
"PCOAH_00014420","PCOAH_00014420-t30_1","Plasmodium coatneyi Hackeri","CP016244:771,608..772,995(+)","Uncharacterized protein","no","null","PCOAH_00014420","null","Uncharacterized protein","6","CP016244:771608..772995(+)","CP016244","508","OG6_100282","20","4","4","1","null","null","forward","protein coding","No","1035"
"PCOAH_00014430","PCOAH_00014430-t30_1","Plasmodium coatneyi Hackeri","CP016244:774,361..779,923(+)","Uncharacterized protein","no","null","PCOAH_00014430","null","Uncharacterized protein","6","CP016244:774361..779923(+)","CP016244","31","OG6_532658","0","15","15","1","null","null","forward","protein coding","No","3741"
"PCOAH_00014440","PCOAH_00014440-t30_1","Plasmodium coatneyi Hackeri","CP016244:780,656..781,924(+)","Uncharacterized protein","no","null","PCOAH_00014440","null","Uncharacterized protein","6","CP016244:780687..781320(+)","CP016244","43","OG6_160738","0","3","3","1","604","31","forward","protein coding","No","866"
"PCOAH_00014450","PCOAH_00014450-t30_1","Plasmodium coatneyi Hackeri","CP016244:781,589..781,981(-)","Uncharacterized protein","no","null","PCOAH_00014450","null","Uncharacterized protein","6","CP016244:781589..781981(-)","CP016244","43","OG6_146179","0","1","1","1","null","null","reverse","protein coding","No","393"
"PCOAH_00014460","PCOAH_00014460-t30_1","Plasmodium coatneyi Hackeri","CP016244:782,799..783,002(-)","Copper chaperone","no","null","PCOAH_00014460","null","Copper chaperone","6","CP016244:782799..783002(-)","CP016244","43","OG6_103593","0","1","1","1","null","null","reverse","protein coding","No","204"
"PCOAH_00014470","PCOAH_00014470-t30_1","Plasmodium coatneyi Hackeri","CP016244:784,501..801,097(+)","Uncharacterized protein","no","null","PCOAH_00014470","null","Uncharacterized protein","6","CP016244:784501..801097(+)","CP016244","45","OG6_171383","0","11","11","1","null","null","forward","protein coding","No","15273"
"PCOAH_00014480","PCOAH_00014480-t30_1","Plasmodium coatneyi Hackeri","CP016244:801,555..806,894(+)","Uncharacterized protein","no","null","PCOAH_00014480","null","Uncharacterized protein","6","CP016244:801555..806894(+)","CP016244","49","OG6_115849","0","13","13","1","null","null","forward","protein coding","No","3648"
"PCOAH_00014490","PCOAH_00014490-t30_1","Plasmodium coatneyi Hackeri","CP016244:807,918..810,671(+)","Uncharacterized protein","no","null","PCOAH_00014490","null","Uncharacterized protein","6","CP016244:807918..810671(+)","CP016244","46","OG6_533568","0","1","1","1","null","null","forward","protein coding","No","2754"
"PCOAH_00014500","PCOAH_00014500-t30_1","Plasmodium coatneyi Hackeri","CP016244:811,298..812,368(+)","Uncharacterized protein","no","null","PCOAH_00014500","null","Uncharacterized protein","6","CP016244:811298..812368(+)","CP016244","87","OG6_124661","1","1","1","1","null","null","forward","protein coding","No","1071"
"PCOAH_00014510","PCOAH_00014510-t30_1","Plasmodium coatneyi Hackeri","CP016244:812,490..814,709(-)","Glutamine-fructose-6-phosphate transaminase (Isomerizing)","no","null","PCOAH_00014510","null","Glutamine-fructose-6-phosphate transaminase (Isomerizing)","6","CP016244:812490..814709(-)","CP016244","46","OG6_100463","0","1","1","1","null","null","reverse","protein coding","No","2220"
"PCOAH_00014520","PCOAH_00014520-t30_1","Plasmodium coatneyi Hackeri","CP016244:819,209..822,862(+)","Uncharacterized protein","no","null","PCOAH_00014520","null","Uncharacterized protein","6","CP016244:819209..822862(+)","CP016244","44","OG6_101578","0","7","7","1","null","null","forward","protein coding","No","2715"
"PCOAH_00014530","PCOAH_00014530-t30_1","Plasmodium coatneyi Hackeri","CP016244:823,623..826,640(+)","Uncharacterized protein","no","null","PCOAH_00014530","null","Uncharacterized protein","6","CP016244:823623..826640(+)","CP016244","30","OG6_532449","0","1","1","1","null","null","forward","protein coding","No","3018"
