"Id" "label" "source" "subfam" "expt" "I1.2" "I1.4" "I1.8" "I2.5" "I2" "I3" "I4" "I6"
"991" 991 "Zhu16_SMRU2_NODE_3280_length_1347_cov_15.4489_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 21 34 98 75 123 143 181
"992" 992 "Zhu16_SMRU2_NODE_1672_length_4123_cov_59.7483_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 4 5 5 6 5 5 3
"993" 993 "Zhu16_SMRU2_NODE_2837_length_1703_cov_13.8877_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 63 52 70 80 87
"994" 994 "Zhu16_SMRU2_NODE_2540_length_2093_cov_10.1281_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 25
"995" 995 "Zhu16_SMRU2_NODE_1792_length_3769_cov_14.5555_2" "Zhu16_SMRU2" "assembled" "Zhu16" 3 4 5 13 13 13 13 11
"996" 996 "Zhu16_SMRU2_NODE_2799_length_1743_cov_70.5735_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 57 2 62 66 70
"997" 997 "Zhu16_SMRU2_NODE_4686_length_737_cov_6.92522_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 4
"998" 998 "Zhu16_SMRU2_NODE_3369_length_1296_cov_18.5109_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 4 4 4 3 3 2
"999" 999 "Zhu16_SMRU2_NODE_2144_length_2843_cov_41.429_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 39 53 45 55 56 56
"1000" 1000 "Zhu16_SMRU2_NODE_4230_length_874_cov_61.4786_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 26 31 26 30 27 27
"1001" 1001 "Zhu16_SMRU2_NODE_2501_length_2167_cov_29.4252_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 38 44 42 44 43 61
"1002" 1002 "Zhu16_SMRU2_NODE_2563_length_2064_cov_5.98208_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 13 11 12 12 12 13
"1003" 1003 "Zhu16_SMRU2_NODE_3638_length_1115_cov_15.1047_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1004" 1004 "Zhu16_SMRU2_NODE_1756_length_3867_cov_10.2741_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 86
"1005" 1005 "Zhu16_SMRU2_NODE_3932_length_985_cov_17.7194_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 12 20 15 17 18 19
"1006" 1006 "Zhu16_SMRU2_NODE_4404_length_813_cov_15.9433_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 1 1 1 1 1 1
"1007" 1007 "Zhu16_SMRU2_NODE_2351_length_2417_cov_7.03768_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 19 2 81 89 102
"1008" 1008 "Zhu16_SMRU2_NODE_2528_length_2123_cov_7.23453_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 4
"1009" 1009 "Zhu16_SMRU2_NODE_3404_length_1272_cov_11.1594_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1010" 1010 "Zhu16_SMRU2_NODE_4267_length_857_cov_8.83042_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 4 4 4 3 3 2
"1011" 1011 "Zhu16_SMRU2_NODE_1979_length_3246_cov_6.12974_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 4
"1012" 1012 "Zhu16_SMRU2_NODE_935_length_7592_cov_373.19_2" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 33 30 28 63 71 77
"1013" 1013 "Zhu16_SMRU2_NODE_3127_length_1455_cov_24.1264_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 4 4 4 3 3 2
"1014" 1014 "Zhu16_SMRU2_NODE_2607_length_2004_cov_20.3391_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 1 1 1 1 1 18
"1015" 1015 "Zhu16_SMRU2_NODE_3671_length_1102_cov_74.5435_2" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 1 6 1 6 6 5
"1016" 1016 "Zhu16_SMRU2_NODE_3193_length_1402_cov_9.76095_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 4
"1017" 1017 "Zhu16_SMRU2_NODE_4039_length_943_cov_5.28378_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 9 5 8 8 7
"1018" 1018 "Zhu16_SMRU2_NODE_3276_length_1352_cov_16.32_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 28 37 31 34 36 34
"1019" 1019 "Zhu16_SMRU2_NODE_2696_length_1871_cov_8.27974_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 14 16 17 66 75 80
"1020" 1020 "Zhu16_SMRU2_NODE_3734_length_1077_cov_14.4295_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 9 5 8 8 7
"1021" 1021 "Zhu16_SMRU2_NODE_2698_length_1867_cov_8.2351_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 11 19 33 21 38 50 63
"1022" 1022 "Zhu16_SMRU2_NODE_4602_length_757_cov_13.5769_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 9 5 8 8 7
"1023" 1023 "Zhu16_SMRU2_NODE_4035_length_946_cov_6.54097_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 4
"1024" 1024 "Zhu16_SMRU2_NODE_3820_length_1033_cov_7.60123_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1025" 1025 "Zhu16_SMRU2_NODE_2878_length_1672_cov_15.6085_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 13 11 12 12 12 13
"1026" 1026 "Zhu16_SMRU2_NODE_3232_length_1378_cov_6.11867_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 13 25 2 25 2 23 84
"1027" 1027 "Zhu16_SMRU2_NODE_3501_length_1206_cov_8.76368_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 18 25 28 25 28 25 26
"1028" 1028 "Zhu16_SMRU2_NODE_3648_length_1111_cov_7.32102_2" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 4 4 4 3 3 2
"1029" 1029 "Zhu16_SMRU2_NODE_3173_length_1417_cov_9.21806_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1030" 1030 "Zhu16_SMRU2_NODE_2593_length_2032_cov_30.65_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 4 5 13 13 13 13 11
"1031" 1031 "Zhu16_SMRU2_NODE_3310_length_1331_cov_10.7312_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1032" 1032 "Zhu16_SMRU2_NODE_3087_length_1486_cov_13.5618_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 18 25 28 25 28 25 26
"1033" 1033 "Zhu16_SMRU2_NODE_1993_length_3217_cov_28.8232_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1034" 1034 "Zhu16_SMRU2_NODE_2034_length_3118_cov_12.8521_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 25
"1035" 1035 "Zhu16_SMRU2_NODE_3203_length_1397_cov_11.8301_2" "Zhu16_SMRU2" "assembled" "Zhu16" 8 11 19 33 21 38 50 63
"1036" 1036 "Zhu16_SMRU2_NODE_804_length_8489_cov_112.594_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 4 5 5 6 5 5 3
"1037" 1037 "Zhu16_SMRU2_NODE_4149_length_899_cov_12.1967_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1038" 1038 "Zhu16_SMRU2_NODE_4700_length_733_cov_8.19617_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 9 5 8 8 7
"1039" 1039 "Zhu16_SMRU2_NODE_3775_length_1050_cov_9.32362_2" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1040" 1040 "Zhu16_SMRU2_NODE_1865_length_3541_cov_9.01262_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 22 41 62 47 74 83 90
"1041" 1041 "Zhu16_SMRU2_NODE_3118_length_1460_cov_5.94875_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 21
"1042" 1042 "Zhu16_SMRU2_NODE_3898_length_998_cov_4.89077_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1043" 1043 "Zhu16_SMRU2_NODE_4650_length_745_cov_4.77971_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1044" 1044 "Zhu16_SMRU2_NODE_2960_length_1580_cov_9.97639_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1045" 1045 "Zhu16_SMRU2_NODE_2505_length_2163_cov_16.7922_2" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 45 64 51 77 85 95
"1046" 1046 "Zhu16_SMRU2_NODE_2964_length_1575_cov_22.4072_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 12
"1047" 1047 "Zhu16_SMRU2_NODE_2651_length_1947_cov_19.5476_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1048" 1048 "Zhu16_SMRU2_NODE_3372_length_1293_cov_7.53877_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 16 21 27 24 32 32 41
"1049" 1049 "Zhu16_SMRU2_NODE_2390_length_2352_cov_34.3026_3" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1050" 1050 "Zhu16_SMRU2_NODE_2945_length_1594_cov_21.4587_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1051" 1051 "Zhu16_SMRU2_NODE_4250_length_864_cov_8.41656_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 9 5 8 8 7
"1052" 1052 "Zhu16_SMRU2_NODE_2460_length_2224_cov_31.7893_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 13 11 12 12 12 13
"1053" 1053 "Zhu16_SMRU2_NODE_2606_length_2006_cov_37.9308_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1054" 1054 "Zhu16_SMRU2_NODE_3304_length_1335_cov_16.8336_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1055" 1055 "Zhu16_SMRU2_NODE_3339_length_1317_cov_17.1482_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 92 21
"1056" 1056 "Zhu16_SMRU2_NODE_1856_length_3569_cov_39.4155_2" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 24 40 35 41 41 40
"1057" 1057 "Zhu16_SMRU2_NODE_3431_length_1257_cov_4.39434_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 19 73 58 85 91 106
"1058" 1058 "Zhu16_SMRU2_NODE_2324_length_2459_cov_11.0033_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 4 5 5 6 5 5 3
"1059" 1059 "Zhu16_SMRU2_NODE_2954_length_1586_cov_19.3351_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1060" 1060 "Zhu16_SMRU2_NODE_2871_length_1678_cov_14.0481_2" "Zhu16_SMRU2" "assembled" "Zhu16" 2 16 21 27 24 94 102 119
"1061" 1061 "Zhu16_SMRU2_NODE_2800_length_1743_cov_9.82109_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 8 9 9 125 155
"1062" 1062 "Zhu16_SMRU2_NODE_4588_length_764_cov_7.94922_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 13 11 12 12 12 13
"1063" 1063 "Zhu16_SMRU2_NODE_2543_length_2086_cov_8.54259_2" "Zhu16_SMRU2" "assembled" "Zhu16" 8 11 30 38 33 35 34 42
"1064" 1064 "Zhu16_SMRU2_NODE_1378_length_5309_cov_34.637_2" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 36 32 30 61 69 73
"1065" 1065 "Zhu16_SMRU2_NODE_3529_length_1187_cov_8.65018_1" "Zhu16_SMRU2" "assembled" "Zhu16" 0 0 0 0 0 0 0 0
"1066" 1066 "Zhu16_SMRU2_NODE_3987_length_965_cov_5.46044_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 9 5 8 8 7
"1067" 1067 "Zhu16_SMRU2_NODE_3411_length_1268_cov_8.27453_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 86 5 107 123 152
"1068" 1068 "Zhu16_SMRU2_NODE_3378_length_1290_cov_9.56761_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1069" 1069 "Zhu16_SMRU2_NODE_2445_length_2247_cov_9.40922_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 33 30 28 60 63 67
"1070" 1070 "Zhu16_SMRU2_NODE_2099_length_2948_cov_34.6557_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 21
"1071" 1071 "Zhu16_SMRU2_NODE_3249_length_1370_cov_17.965_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 12
"1072" 1072 "Zhu16_SMRU2_NODE_4191_length_887_cov_11.113_1" "Zhu16_SMRU2" "assembled" "Zhu16" 10 19 27 34 29 31 29 30
"1073" 1073 "Zhu16_SMRU2_NODE_1214_length_6072_cov_23.4509_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 36 32 30 58 61 110
"1074" 1074 "Zhu16_SMRU2_NODE_4147_length_899_cov_6.84834_1" "Zhu16_SMRU2" "assembled" "Zhu16" 0 0 0 0 0 0 0 0
"1075" 1075 "Zhu16_SMRU2_NODE_2891_length_1656_cov_9.7664_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1076" 1076 "Zhu16_SMRU2_NODE_3781_length_1046_cov_5.03431_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1077" 1077 "Zhu16_SMRU2_NODE_3816_length_1034_cov_25.3544_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 12 20 15 17 18 19
"1078" 1078 "Zhu16_SMRU2_NODE_3243_length_1373_cov_18.3452_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1079" 1079 "Zhu16_SMRU2_NODE_4930_length_682_cov_9.02233_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 5 6 10 5 10 9 9
"1080" 1080 "Zhu16_SMRU2_NODE_3539_length_1181_cov_20.8304_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1081" 1081 "Zhu16_SMRU2_NODE_3807_length_1037_cov_8.15479_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1082" 1082 "Zhu16_SMRU2_NODE_2982_length_1559_cov_48.0106_3" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1083" 1083 "Zhu16_SMRU2_NODE_4772_length_719_cov_6.06476_2" "Zhu16_SMRU2" "assembled" "Zhu16" 3 2 4 4 4 72 68 72
"1084" 1084 "Zhu16_SMRU2_NODE_3060_length_1508_cov_9.2278_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 4
"1085" 1085 "Zhu16_SMRU2_NODE_2886_length_1661_cov_26.9788_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1086" 1086 "Zhu16_SMRU2_NODE_2027_length_3130_cov_17.9213_1" "Zhu16_SMRU2" "assembled" "Zhu16" 3 4 42 58 48 65 74 79
"1087" 1087 "Zhu16_SMRU2_NODE_2849_length_1691_cov_7.92604_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1088" 1088 "Zhu16_SMRU2_NODE_2864_length_1681_cov_25.7841_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1089" 1089 "Zhu16_SMRU2_NODE_3650_length_1111_cov_6.6089_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1090" 1090 "Zhu16_SMRU2_NODE_1666_length_4140_cov_27.6083_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 38 44 42 44 43 125
"1091" 1091 "Zhu16_SMRU2_NODE_3618_length_1134_cov_11.0686_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 9 11 12 11 14 14 14
"1092" 1092 "Zhu16_SMRU2_NODE_2689_length_1888_cov_39.18_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 8 9 9 11 15
"1093" 1093 "Zhu16_SMRU2_NODE_4263_length_860_cov_7.73043_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1094" 1094 "Zhu16_SMRU2_NODE_2962_length_1577_cov_43.2904_1" "Zhu16_SMRU2" "assembled" "Zhu16" 10 19 27 34 29 31 29 30
"1095" 1095 "Zhu16_SMRU2_NODE_3596_length_1147_cov_10.7564_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 20 31 91 34 108 115 142
"1096" 1096 "Zhu16_SMRU2_NODE_3150_length_1442_cov_19.6373_1" "Zhu16_SMRU2" "assembled" "Zhu16" 9 15 20 23 20 19 19 23
"1097" 1097 "Zhu16_SMRU2_NODE_3555_length_1172_cov_9.07341_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1098" 1098 "Zhu16_SMRU2_NODE_2715_length_1841_cov_22.8791_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 13 11 12 12 12 13
"1099" 1099 "Zhu16_SMRU2_NODE_2470_length_2218_cov_9.27832_2" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 12 52 46 92 99 115
"1100" 1100 "Zhu16_SMRU2_NODE_2813_length_1732_cov_17.9517_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 12
"1101" 1101 "Zhu16_SMRU2_NODE_3140_length_1450_cov_29.5663_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1102" 1102 "Zhu16_SMRU2_NODE_5165_length_633_cov_7.35467_1" "Zhu16_SMRU2" "assembled" "Zhu16" 0 0 0 0 0 0 0 0
"1103" 1103 "Zhu16_SMRU2_NODE_3343_length_1316_cov_9.59873_2" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1104" 1104 "Zhu16_SMRU2_NODE_2414_length_2300_cov_5.45969_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 4
"1105" 1105 "Zhu16_SMRU2_NODE_3879_length_1007_cov_5.30147_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 8 9 9 11 15
"1106" 1106 "Zhu16_SMRU2_NODE_3166_length_1429_cov_14.2591_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1107" 1107 "Zhu16_SMRU2_NODE_2524_length_2134_cov_12.0981_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 14 16 17 25 24 62
"1108" 1108 "Zhu16_SMRU2_NODE_3762_length_1053_cov_10.3587_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 73 58 85 91 106
"1109" 1109 "Zhu16_SMRU2_NODE_4781_length_715_cov_7.32727_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 96
"1110" 1110 "Zhu16_SMRU2_NODE_3651_length_1111_cov_5.52462_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1111" 1111 "Zhu16_SMRU2_NODE_3000_length_1546_cov_42.9323_1" "Zhu16_SMRU2" "assembled" "Zhu16" 9 15 20 23 20 19 19 140
"1112" 1112 "Zhu16_SMRU2_NODE_3464_length_1231_cov_8.06888_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 12 20 15 100 112 135
"1113" 1113 "Zhu16_SMRU2_NODE_3266_length_1356_cov_25.9139_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1114" 1114 "Zhu16_SMRU2_NODE_3541_length_1181_cov_11.2593_1" "Zhu16_SMRU2" "assembled" "Zhu16" 0 0 0 0 0 0 0 0
"1115" 1115 "Zhu16_SMRU2_NODE_3129_length_1455_cov_19.5907_1" "Zhu16_SMRU2" "assembled" "Zhu16" 5 23 43 71 50 90 103 121
"1116" 1116 "Zhu16_SMRU2_NODE_3889_length_1001_cov_7.13425_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1117" 1117 "Zhu16_SMRU2_NODE_3777_length_1048_cov_4.63646_1" "Zhu16_SMRU2" "assembled" "Zhu16" 7 14 18 22 19 20 20 20
"1118" 1118 "Zhu16_SMRU2_NODE_3533_length_1186_cov_7.91158_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 8 9 9 11 15
"1119" 1119 "Zhu16_SMRU2_NODE_5096_length_649_cov_6.13805_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1120" 1120 "Zhu16_SMRU2_NODE_3305_length_1335_cov_33.882_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 8 9 9 11 15
"1121" 1121 "Zhu16_SMRU2_NODE_4555_length_773_cov_11.5362_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 16 21 27 24 32 32 41
"1122" 1122 "Zhu16_SMRU2_NODE_4116_length_911_cov_4.8493_1" "Zhu16_SMRU2" "assembled" "Zhu16" 1 1 2 2 2 2 2 25
"1123" 1123 "Zhu16_SMRU2_NODE_3418_length_1264_cov_12.445_1" "Zhu16_SMRU2" "assembled" "Zhu16" 0 0 0 0 0 0 0 0
"1124" 1124 "Zhu16_SMRU2_NODE_4055_length_936_cov_8.12372_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 96
"1125" 1125 "Zhu16_SMRU2_NODE_4593_length_762_cov_7.53182_1" "Zhu16_SMRU2" "assembled" "Zhu16" 0 0 0 0 0 0 0 0
"1126" 1126 "Zhu16_SMRU2_NODE_3669_length_1102_cov_16.2053_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1127" 1127 "Zhu16_SMRU2_NODE_2325_length_2456_cov_17.706_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 97 97 89
"1128" 1128 "Zhu16_SMRU2_NODE_4542_length_776_cov_15.846_2" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1129" 1129 "Zhu16_SMRU2_NODE_2950_length_1588_cov_19.8245_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 92 21
"1130" 1130 "Zhu16_SMRU2_NODE_1744_length_3903_cov_99.77_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 8 9 9 11 15
"1131" 1131 "Zhu16_SMRU2_NODE_4815_length_707_cov_6.45245_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1132" 1132 "Zhu16_SMRU2_NODE_1674_length_4121_cov_31.2004_2" "Zhu16_SMRU2" "assembled" "Zhu16" 2 12 35 41 38 42 51 47
"1133" 1133 "Zhu16_SMRU2_NODE_3494_length_1209_cov_7.70364_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1134" 1134 "Zhu16_SMRU2_NODE_2708_length_1847_cov_8.30469_1" "Zhu16_SMRU2" "assembled" "Zhu16" 6 8 10 89 10 113 129 162
"1135" 1135 "Zhu16_SMRU2_NODE_3684_length_1097_cov_9.39443_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 13 17 18 18 16 16 17
"1136" 1136 "Zhu16_SMRU2_NODE_2355_length_2413_cov_58.6739_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 20 31 55 34 59 62 64
"1137" 1137 "Zhu16_SMRU2_NODE_4511_length_784_cov_5.3786_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 6 8 7 8 7 7 8
"1138" 1138 "Zhu16_SMRU2_NODE_4313_length_845_cov_5.4519_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 66 9 67 76 81
"1139" 1139 "Zhu16_SMRU2_NODE_4006_length_958_cov_9.13511_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 98
"1140" 1140 "Zhu16_SMRU2_NODE_2747_length_1801_cov_14.0859_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1141" 1141 "Zhu16_SMRU2_NODE_3252_length_1368_cov_27.6893_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 13 17 18 18 16 16 17
"1142" 1142 "Zhu16_SMRU2_NODE_2242_length_2628_cov_51.0027_1" "Zhu16_SMRU2" "assembled" "Zhu16" 6 8 10 17 10 22 22 24
"1143" 1143 "Zhu16_SMRU2_NODE_4183_length_888_cov_9.96999_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 98
"1144" 1144 "Zhu16_SMRU2_NODE_5047_length_658_cov_5.66003_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 11 10 10
"1145" 1145 "Zhu16_SMRU2_NODE_4070_length_929_cov_6.9405_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 66 9 67 76 81
"1146" 1146 "Zhu16_SMRU2_NODE_2012_length_3163_cov_77.14_2" "Zhu16_SMRU2" "assembled" "Zhu16" 2 20 31 69 34 82 93 108
"1147" 1147 "Zhu16_SMRU2_NODE_3253_length_1368_cov_9.61919_1" "Zhu16_SMRU2" "assembled" "Zhu16" 4 3 3 3 3 4 4 6
"1148" 1148 "Zhu16_SMRU2_NODE_356_length_12691_cov_285.724_6" "Zhu16_SMRU2" "assembled" "Zhu16" 2 10 16 29 27 29 28 28
"1149" 1149 "Zhu16_SMRU2_NODE_3303_length_1336_cov_7.24434_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 7 9 8 9 9 11 191
"1150" 1150 "Zhu16_SMRU2_NODE_3665_length_1104_cov_6.51287_1" "Zhu16_SMRU2" "assembled" "Zhu16" 2 17 23 25 23 23 30 183
"1151" 1151 "Zhu16_SMRU2_NODE_2193_length_2745_cov_12.8528_2" "Zhu16_SMRU2" "assembled" "Zhu16" 6 30 53 85 65 106 122 148
"1152" 1152 "Zhu16_SMRU2_NODE_3948_length_979_cov_4.77922_1" "Zhu16_SMRU2" "assembled" "Zhu16" 7 14 18 22 19 20 20 20
"1153" 1153 "Zhu16_SMRU2_NODE_3587_length_1156_cov_9.66122_1" "Zhu16_SMRU2" "assembled" "Zhu16" 7 14 18 22 19 20 20 20
"1154" 1154 "Zhu16_SMRU2_NODE_3148_length_1443_cov_6.41354_1" "Zhu16_SMRU2" "assembled" "Zhu16" 6 8 10 49 10 40 40 172
