label,Id,source,subfam,expt,30pid25lngthI1.2,30pid25lngthI1.4,30pid25lngthI1.8,30pid25lngthI2,30pid25lngthI2.5,30pid25lngthI3,30pid25lngthI4,30pid25lngthI6
Zhu16_SMRU1_NODE_3652_length_1111_cov_5.98295_1,808,Zhu16_SMRU1,assembled,Zhu16,2,6,8,8,7,7,7,8
Zhu16_SMRU1_NODE_3962_length_951_cov_8.74665_1,809,Zhu16_SMRU1,assembled,Zhu16,3,4,5,13,13,13,13,11
Zhu16_SMRU1_NODE_3572_length_1162_cov_10.1608_1,810,Zhu16_SMRU1,assembled,Zhu16,2,13,17,18,18,16,16,17
Zhu16_SMRU1_NODE_2429_length_2375_cov_8.33707_1,811,Zhu16_SMRU1,assembled,Zhu16,2,16,21,24,27,32,32,41
Zhu16_SMRU1_NODE_3308_length_1353_cov_18.1063_1,812,Zhu16_SMRU1,assembled,Zhu16,1,1,12,46,52,64,73,78
Zhu16_SMRU1_NODE_3093_length_1538_cov_32.6918_1,813,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,11,10,10
Zhu16_SMRU1_NODE_3163_length_1477_cov_3.74613_1,814,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,2,2,2,59
Zhu16_SMRU1_NODE_3238_length_1407_cov_7.66124_1,815,Zhu16_SMRU1,assembled,Zhu16,1,1,12,15,20,100,112,135
Zhu16_SMRU1_NODE_2442_length_2346_cov_29.8368_3,816,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,11,10,10
Zhu16_SMRU1_NODE_3936_length_961_cov_2.34768_1,817,Zhu16_SMRU1,assembled,Zhu16,2,7,9,9,8,9,108,130
Zhu16_SMRU1_NODE_3823_length_1016_cov_10.4183_1,818,Zhu16_SMRU1,assembled,Zhu16,1,1,14,2,19,69,79,85
Zhu16_SMRU1_NODE_2167_length_2865_cov_11.7957_1,819,Zhu16_SMRU1,assembled,Zhu16,1,1,14,17,16,25,24,62
Zhu16_SMRU1_NODE_3244_length_1403_cov_6.76632_1,820,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,2,88,88,101
Zhu16_SMRU1_NODE_3825_length_1016_cov_14.3361_2,821,Zhu16_SMRU1,assembled,Zhu16,1,1,1,1,1,1,1,18
Zhu16_SMRU1_NODE_3268_length_1384_cov_5.35967_1,822,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU1_NODE_3760_length_1046_cov_14.6206_1,823,Zhu16_SMRU1,assembled,Zhu16,2,7,9,9,8,9,11,15
Zhu16_SMRU1_NODE_4209_length_845_cov_3.51266_1,824,Zhu16_SMRU1,assembled,Zhu16,2,7,9,9,8,89,64,94
Zhu16_SMRU1_NODE_3835_length_1010_cov_5.81571_1,825,Zhu16_SMRU1,assembled,Zhu16,2,6,8,8,7,7,7,8
Zhu16_SMRU1_NODE_4122_length_882_cov_9.526_1,826,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,2,2,58,32
Zhu16_SMRU1_NODE_4217_length_842_cov_3.26302_1,827,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,2,2,23,35
Zhu16_SMRU1_NODE_2839_length_1821_cov_8.57135_1,828,Zhu16_SMRU1,assembled,Zhu16,1,1,14,17,16,25,24,103
Zhu16_SMRU1_NODE_3298_length_1361_cov_11.8783_1,829,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,4,4,12
Zhu16_SMRU1_NODE_3148_length_1494_cov_15.0785_1,830,Zhu16_SMRU1,assembled,Zhu16,2,7,9,9,8,9,11,15
Zhu16_SMRU1_NODE_3920_length_971_cov_7.34716_1,831,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,4,4,6
Zhu16_SMRU1_NODE_2947_length_1707_cov_8.51998_1,832,Zhu16_SMRU1,assembled,Zhu16,1,1,14,17,16,25,24,104
Zhu16_SMRU1_NODE_3851_length_1001_cov_8.50106_2,833,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,4,4,12
Zhu16_SMRU1_NODE_1989_length_3279_cov_18.1148_1,834,Zhu16_SMRU1,assembled,Zhu16,1,12,35,38,41,42,51,47
Zhu16_SMRU1_NODE_4438_length_753_cov_3.93123_1,835,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,2,2,2,133
Zhu16_SMRU1_NODE_4338_length_790_cov_3.01769_1,836,Zhu16_SMRU1,assembled,Zhu16,2,16,21,24,27,32,32,138
Zhu16_SMRU1_NODE_4163_length_864_cov_3.47219_1,837,Zhu16_SMRU1,assembled,Zhu16,2,7,9,9,66,67,76,81
Zhu16_SMRU1_NODE_4148_length_871_cov_3.75858_1,838,Zhu16_SMRU1,assembled,Zhu16,2,6,8,8,7,7,7,8
Zhu16_SMRU1_NODE_3414_length_1273_cov_3.28489_1,839,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU1_NODE_3444_length_1252_cov_13.8789_1,840,Zhu16_SMRU1,assembled,Zhu16,1,1,38,42,44,44,43,61
Zhu16_SMRU1_NODE_3505_length_1211_cov_13.3616_1,841,Zhu16_SMRU1,assembled,Zhu16,2,6,8,8,7,45,33,39
Zhu16_SMRU1_NODE_3515_length_1203_cov_3.16551_1,842,Zhu16_SMRU1,assembled,Zhu16,1,1,14,17,16,76,84,93
Zhu16_SMRU1_NODE_3638_length_1116_cov_13.3101_1,843,Zhu16_SMRU1,assembled,Zhu16,1,1,2,2,21,18,17,29
Zhu16_SMRU1_NODE_2064_length_3079_cov_15.8356_1,844,Zhu16_SMRU1,assembled,Zhu16,6,29,51,63,79,99,111,132
Zhu16_SMRU1_NODE_3165_length_1476_cov_18.6249_1,845,Zhu16_SMRU1,assembled,Zhu16,1,1,15,16,15,56,49,44
Zhu16_SMRU1_NODE_3896_length_982_cov_2.66451_1,846,Zhu16_SMRU1,assembled,Zhu16,8,11,30,33,38,35,34,150
Zhu16_SMRU1_NODE_4984_length_619_cov_6.13475_1,847,Zhu16_SMRU1,assembled,Zhu16,9,15,20,20,23,19,19,23
Zhu16_SMRU1_NODE_3877_length_989_cov_3.99358_1,848,Zhu16_SMRU1,assembled,Zhu16,8,11,30,33,38,35,34,42
Zhu16_SMRU1_NODE_2491_length_2288_cov_14.6874_1,849,Zhu16_SMRU1,assembled,Zhu16,6,27,47,55,67,80,87,100
Zhu16_SMRU1_NODE_3213_length_1434_cov_15.2843_1,850,Zhu16_SMRU1,assembled,Zhu16,1,1,12,39,43,43,42,43
Zhu16_SMRU1_NODE_2662_length_2027_cov_22.0401_1,851,Zhu16_SMRU1,assembled,Zhu16,6,8,10,10,17,22,22,24
Zhu16_SMRU1_NODE_3485_length_1224_cov_12.7442_1,852,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,4,4,12
Zhu16_SMRU1_NODE_3921_length_970_cov_5.19563_1,853,Zhu16_SMRU1,assembled,Zhu16,6,8,10,69,93,118,137,173
Zhu16_SMRU1_NODE_3873_length_993_cov_10.2761_1,854,Zhu16_SMRU1,assembled,Zhu16,7,14,18,19,22,20,20,20
Zhu16_SMRU1_NODE_3104_length_1530_cov_5.45288_1,855,Zhu16_SMRU1,assembled,Zhu16,6,8,10,10,89,113,129,162
Zhu16_SMRU1_NODE_3315_length_1347_cov_12.9381_1,856,Zhu16_SMRU1,assembled,Zhu16,9,15,20,20,23,19,19,23
Zhu16_SMRU1_NODE_3717_length_1074_cov_11.4917_1,857,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,4,4,12
Zhu16_SMRU1_NODE_3664_length_1103_cov_5.40935_2,858,Zhu16_SMRU1,assembled,Zhu16,4,3,3,3,3,4,4,6
Zhu16_SMRU1_NODE_3133_length_1504_cov_5.60386_1,859,Zhu16_SMRU1,assembled,Zhu16,7,14,18,19,22,20,20,20
Zhu16_SMRU1_NODE_2674_length_2006_cov_6.00923_2,860,Zhu16_SMRU1,assembled,Zhu16,1,1,14,17,16,66,75,80
Zhu16_SMRU2_NODE_2514_length_2148_cov_9.7334_1,861,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_1397_length_5216_cov_37.0967_1,862,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_1378_length_5309_cov_34.637_1,863,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3065_length_1504_cov_9.07937_2,864,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2115_length_2902_cov_10.8809_1,865,Zhu16_SMRU2,assembled,Zhu16,1,1,32,37,35,36,37,36
Zhu16_SMRU2_NODE_2851_length_1690_cov_16.6263_1,866,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2765_length_1780_cov_38.7513_1,867,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2794_length_1750_cov_18.1434_1,868,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2378_length_2366_cov_26.0169_1,869,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_3319_length_1326_cov_22.7632_1,870,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2333_length_2447_cov_16.9544_1,871,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_1614_length_4381_cov_8.14517_2,872,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU2_NODE_2805_length_1735_cov_19.4006_3,873,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_2270_length_2551_cov_9.3758_1,874,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_2428_length_2279_cov_38.6376_1,875,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3255_length_1367_cov_42.9116_1,876,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2506_length_2160_cov_57.5131_1,877,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2283_length_2532_cov_45.1498_1,878,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3042_length_1519_cov_53.2616_1,879,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2614_length_1993_cov_18.9825_1,880,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2467_length_2219_cov_21.1095_1,881,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2515_length_2147_cov_31.6496_1,882,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_2550_length_2076_cov_35.8659_1,883,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_2329_length_2449_cov_30.2318_1,884,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2537_length_2109_cov_20.0648_1,885,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_2296_length_2503_cov_11.9808_1,886,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_1678_length_4114_cov_30.6743_2,887,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3523_length_1190_cov_108.15_1,888,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_2942_length_1598_cov_21.0013_1,889,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2174_length_2781_cov_6.81878_1,890,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,58,32
Zhu16_SMRU2_NODE_2592_length_2032_cov_9.10622_1,891,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_2536_length_2110_cov_27.0973_1,892,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2163_length_2809_cov_27.1202_1,893,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,51,54,54,53
Zhu16_SMRU2_NODE_3885_length_1002_cov_12.8596_1,894,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3256_length_1366_cov_6.91304_1,895,Zhu16_SMRU2,assembled,Zhu16,1,1,19,21,39,37,72,66
Zhu16_SMRU2_NODE_2787_length_1756_cov_12.0964_1,896,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,100,116
Zhu16_SMRU2_NODE_3755_length_1061_cov_17.7913_1,897,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3048_length_1515_cov_40.5377_1,898,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_1857_length_3557_cov_21.2619_1,899,Zhu16_SMRU2,assembled,Zhu16,1,1,13,12,11,48,38,109
Zhu16_SMRU2_NODE_3356_length_1305_cov_14.956_1,900,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3268_length_1354_cov_6.43803_1,901,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2989_length_1552_cov_7.08083_2,902,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU2_NODE_3158_length_1435_cov_22.1942_1,903,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2235_length_2637_cov_5.08482_1,904,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU2_NODE_2915_length_1631_cov_17.1567_1,905,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_3624_length_1127_cov_6.03545_1,906,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_1110_length_6561_cov_15.4659_3,907,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,56,48,38,58
Zhu16_SMRU2_NODE_2977_length_1565_cov_14.9358_1,908,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,19,69,79,85
Zhu16_SMRU2_NODE_1110_length_6561_cov_15.4659_2,909,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,92
Zhu16_SMRU2_NODE_1029_length_7025_cov_28.2564_1,910,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU2_NODE_2508_length_2158_cov_20.5155_1,911,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_2069_length_3040_cov_96.7059_1,912,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,44,37
Zhu16_SMRU2_NODE_1839_length_3628_cov_55.0246_1,913,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,39,39,38
Zhu16_SMRU2_NODE_2890_length_1658_cov_6.79039_1,914,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,23,84
Zhu16_SMRU2_NODE_1821_length_3676_cov_10.435_1,915,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,88,88,101
Zhu16_SMRU2_NODE_3458_length_1237_cov_7.58629_1,916,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU2_NODE_3780_length_1046_cov_22.446_1,917,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_1431_length_5073_cov_18.7108_1,918,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_2464_length_2221_cov_9.3638_1,919,Zhu16_SMRU2,assembled,Zhu16,3,4,5,13,13,13,13,11
Zhu16_SMRU2_NODE_2316_length_2472_cov_5.13364_1,920,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,32
Zhu16_SMRU2_NODE_2677_length_1909_cov_21.5863_1,921,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,18
Zhu16_SMRU2_NODE_2290_length_2515_cov_100.772_1,922,Zhu16_SMRU2,assembled,Zhu16,1,1,7,14,14,15,15,16
Zhu16_SMRU2_NODE_1828_length_3666_cov_30.6585_1,923,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,21,18,17,54
Zhu16_SMRU2_NODE_1756_length_3867_cov_10.2741_2,924,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,86
Zhu16_SMRU2_NODE_1040_length_6977_cov_20.6432_2,925,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,19,27,55,55
Zhu16_SMRU2_NODE_3026_length_1534_cov_10.2103_1,926,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3335_length_1319_cov_14.1701_1,927,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2414_length_2300_cov_5.45969_2,928,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,4
Zhu16_SMRU2_NODE_3424_length_1261_cov_86.7645_1,929,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_3032_length_1526_cov_14.7444_1,930,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2243_length_2627_cov_64.6551_1,931,Zhu16_SMRU2,assembled,Zhu16,1,1,7,14,14,15,15,16
Zhu16_SMRU2_NODE_3236_length_1377_cov_6.65582_1,932,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2859_length_1686_cov_31.6321_1,933,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2999_length_1546_cov_9.77934_1,934,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,21,18,17,29
Zhu16_SMRU2_NODE_4410_length_812_cov_34.7226_1,935,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3113_length_1464_cov_51.4535_1,936,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_4180_length_890_cov_68.1737_1,937,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_3194_length_1401_cov_9.974_1,938,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2635_length_1967_cov_31.9571_1,939,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,21,18,17,29
Zhu16_SMRU2_NODE_3435_length_1255_cov_11.2792_1,940,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3597_length_1146_cov_15.6865_1,941,Zhu16_SMRU2,assembled,Zhu16,5,5,6,5,9,8,8,7
Zhu16_SMRU2_NODE_2258_length_2575_cov_24.1651_1,942,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_2434_length_2265_cov_22.0412_3,943,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3406_length_1271_cov_13.8224_1,944,Zhu16_SMRU2,assembled,Zhu16,5,5,6,5,9,8,8,7
Zhu16_SMRU2_NODE_1861_length_3547_cov_10.3792_1,945,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,59
Zhu16_SMRU2_NODE_3385_length_1285_cov_8.32602_1,946,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2107_length_2931_cov_16.7903_1,947,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_1901_length_3451_cov_32.1643_1,948,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_1877_length_3501_cov_28.5711_1,949,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,49,47,46
Zhu16_SMRU2_NODE_4812_length_709_cov_16.789_1,950,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_3215_length_1388_cov_12.3211_1,951,Zhu16_SMRU2,assembled,Zhu16,5,5,6,5,9,8,8,7
Zhu16_SMRU2_NODE_4430_length_808_cov_18.8725_1,952,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3675_length_1100_cov_6.42967_1,953,Zhu16_SMRU2,assembled,Zhu16,1,1,19,21,33,37,72,66
Zhu16_SMRU2_NODE_4219_length_876_cov_9.02071_1,954,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_4208_length_878_cov_11.8457_1,955,Zhu16_SMRU2,assembled,Zhu16,8,11,19,21,33,38,50,66
Zhu16_SMRU2_NODE_3472_length_1225_cov_25.8547_1,956,Zhu16_SMRU2,assembled,Zhu16,1,1,7,7,6,6,6,5
Zhu16_SMRU2_NODE_3131_length_1453_cov_6.73534_1,957,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,67,71
Zhu16_SMRU2_NODE_3434_length_1255_cov_22.9933_1,958,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2943_length_1597_cov_17.0227_1,959,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,1
Zhu16_SMRU2_NODE_3552_length_1175_cov_23.2277_1,960,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3491_length_1213_cov_14.4361_1,961,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2308_length_2486_cov_62.7116_1,962,Zhu16_SMRU2,assembled,Zhu16,1,1,2,41,46,47,46,45
Zhu16_SMRU2_NODE_2967_length_1573_cov_19.7754_1,963,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,76,84,94,164
Zhu16_SMRU2_NODE_145_length_18058_cov_80.1521_15,964,Zhu16_SMRU2,assembled,Zhu16,1,1,12,39,43,43,42,43
Zhu16_SMRU2_NODE_3702_length_1089_cov_84.3162_1,965,Zhu16_SMRU2,assembled,Zhu16,1,1,7,14,14,15,15,16
Zhu16_SMRU2_NODE_3334_length_1319_cov_8.11946_1,966,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2034_length_3118_cov_12.8521_2,967,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,25
Zhu16_SMRU2_NODE_2092_length_2971_cov_5.16187_2,968,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,19,27,60,60
Zhu16_SMRU2_NODE_2913_length_1635_cov_31.1487_1,969,Zhu16_SMRU2,assembled,Zhu16,3,4,5,13,13,13,13,11
Zhu16_SMRU2_NODE_3428_length_1259_cov_9.18189_1,970,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3433_length_1256_cov_33.9409_1,971,Zhu16_SMRU2,assembled,Zhu16,1,1,1,7,6,6,6,5
Zhu16_SMRU2_NODE_3737_length_1075_cov_17.8324_1,972,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,59,71,81,88
Zhu16_SMRU2_NODE_3071_length_1500_cov_33.9052_1,973,Zhu16_SMRU2,assembled,Zhu16,1,1,1,1,1,1,1,18
Zhu16_SMRU2_NODE_3729_length_1078_cov_9.35582_2,974,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3093_length_1485_cov_13.1483_2,975,Zhu16_SMRU2,assembled,Zhu16,1,1,1,7,6,6,6,5
Zhu16_SMRU2_NODE_3520_length_1193_cov_15.2214_1,976,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,59,71,81,88
Zhu16_SMRU2_NODE_2470_length_2218_cov_9.27832_1,977,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,6,6,99,115
Zhu16_SMRU2_NODE_1706_length_4029_cov_36.4665_1,978,Zhu16_SMRU2,assembled,Zhu16,1,1,12,15,20,17,18,19
Zhu16_SMRU2_NODE_2559_length_2068_cov_19.3189_1,979,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2302_length_2492_cov_14.4846_1,980,Zhu16_SMRU2,assembled,Zhu16,3,4,5,13,13,13,13,11
Zhu16_SMRU2_NODE_4276_length_856_cov_14.8577_1,981,Zhu16_SMRU2,assembled,Zhu16,3,4,5,13,13,13,13,11
Zhu16_SMRU2_NODE_3590_length_1152_cov_29.3728_1,982,Zhu16_SMRU2,assembled,Zhu16,5,5,6,5,9,8,8,7
Zhu16_SMRU2_NODE_2498_length_2172_cov_18.897_1,983,Zhu16_SMRU2,assembled,Zhu16,1,1,15,16,15,56,49,44
Zhu16_SMRU2_NODE_3759_length_1055_cov_8.048_2,984,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3740_length_1072_cov_9.3589_1,985,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3277_length_1350_cov_15.0749_1,986,Zhu16_SMRU2,assembled,Zhu16,5,5,6,5,10,10,9,9
Zhu16_SMRU2_NODE_3660_length_1107_cov_10.7899_1,987,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_2252_length_2590_cov_15.0185_2,988,Zhu16_SMRU2,assembled,Zhu16,1,1,14,17,16,25,24,103
Zhu16_SMRU2_NODE_4477_length_795_cov_114.903_1,989,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_3017_length_1538_cov_14.1807_2,990,Zhu16_SMRU2,assembled,Zhu16,3,2,4,4,4,3,3,2
Zhu16_SMRU2_NODE_3280_length_1347_cov_15.4489_1,991,Zhu16_SMRU2,assembled,Zhu16,5,21,34,75,98,123,143,181
Zhu16_SMRU2_NODE_1672_length_4123_cov_59.7483_1,992,Zhu16_SMRU2,assembled,Zhu16,3,4,5,6,5,5,5,3
Zhu16_SMRU2_NODE_2837_length_1703_cov_13.8877_1,993,Zhu16_SMRU2,assembled,Zhu16,5,5,6,52,63,70,80,87
Zhu16_SMRU2_NODE_2540_length_2093_cov_10.1281_1,994,Zhu16_SMRU2,assembled,Zhu16,1,1,2,2,2,2,2,25
Zhu16_SMRU2_NODE_1792_length_3769_cov_14.5555_2,995,Zhu16_SMRU2,assembled,Zhu16,3,4,5,13,13,13,13,11
