"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCHAS_0510900","PCHAS_0510900.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:436,328..440,473(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0510900","Previous IDs: PC107005.00.0;PC107991.00.0;PC406005.00.0;PCAS_051080;PCHAS_051090","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:436328..440473(-)","PCHAS_05_v3","2","OG6r1_129129","0","1","1","1","null","null","reverse","protein coding","No","4146"
"PCHAS_0511000","PCHAS_0511000.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:443,837..445,001(+)","40S ribosomal protein S2, putative","no","RPS2","PCHAS_0511000","Previous IDs: PC000391.02.0;PCAS_051090;PCHAS_051100","40S ribosomal protein S2, putative","05","PCHAS_05_v3:443837..445001(+)","PCHAS_05_v3","45","OG6_100806","0","2","2","1","null","null","forward","protein coding","No","792"
"PCHAS_0511100","PCHAS_0511100.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:446,093..446,953(+)","biotin--protein ligase 1, putative","no","HCS1","PCHAS_0511100","Previous IDs: PC000392.02.0;PCAS_051100;PCHAS_051110","biotin--protein ligase 1, putative","05","PCHAS_05_v3:446093..446953(+)","PCHAS_05_v3","86","OG6_100546","1","1","1","1","null","null","forward","protein coding","No","861"
"PCHAS_0511200","PCHAS_0511200.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:447,384..450,749(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0511200","Previous IDs: PC001286.02.0;PC105292.00.0;PC105293.00.0;PC404267.00.0;PCAS_051110;PCHAS_051120","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:447384..450749(-)","PCHAS_05_v3","3","OG6r1_118674","0","1","1","1","null","null","reverse","protein coding","No","3366"
"PCHAS_0511300","PCHAS_0511300.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:452,632..454,614(-)","U3 small nucleolar ribonucleoprotein protein MPP10, putative","no","MPP10","PCHAS_0511300","Previous IDs: PC000107.00.0;PC001285.02.0;PC300996.00.0;PCAS_051120;PCHAS_051130","U3 small nucleolar ribonucleoprotein protein MPP10, putative","05","PCHAS_05_v3:452632..454614(-)","PCHAS_05_v3","43","OG6_102269","0","1","1","1","null","null","reverse","protein coding","No","1983"
"PCHAS_0511400","PCHAS_0511400.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:456,268..457,869(+)","mitochondrial ribosomal protein S22 precursor, putative","no","null","PCHAS_0511400","Previous IDs: PC001028.02.0;PCAS_051130;PCHAS_051140","mitochondrial ribosomal protein S22 precursor, putative","05","PCHAS_05_v3:456268..457869(+)","PCHAS_05_v3","44","OG6_103043","0","1","1","1","null","null","forward","protein coding","No","1602"
"PCHAS_0511500","PCHAS_0511500.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:458,624..460,230(-)","peroxiredoxin, putative","no","nPrx","PCHAS_0511500","Previous IDs: PC001029.02.0;PCAS_051140;PCHAS_051150","peroxiredoxin, putative","05","PCHAS_05_v3:458624..460230(-)","PCHAS_05_v3","43","OG6_101292","0","3","3","1","null","null","reverse","protein coding","No","1146"
"PCHAS_0511600","PCHAS_0511600.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:462,406..463,162(-)","DNA-directed RNA polymerase II subunit RPB7, putative","no","RPB7","PCHAS_0511600","Previous IDs: PC301381.00.0;PCAS_051150;PCHAS_051160","DNA-directed RNA polymerase II subunit RPB7, putative","05","PCHAS_05_v3:462406..463162(-)","PCHAS_05_v3","45","OG6_102167","0","2","2","1","null","null","reverse","protein coding","No","534"
"PCHAS_0511700","PCHAS_0511700.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:463,854..464,362(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0511700","Previous IDs: PC301185.00.0;PCAS_051160;PCHAS_051170","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:463854..464362(+)","PCHAS_05_v3","42","OG6_532992","0","2","2","1","null","null","forward","protein coding","No","219"
"PCHAS_0511800","PCHAS_0511800.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:464,475..466,416(-)","meiotic recombination protein SPO11-2, putative","no","SPO11-2","PCHAS_0511800","Previous IDs: PC105088.00.0;PCAS_051170;PCHAS_051180","meiotic recombination protein SPO11-2, putative","05","PCHAS_05_v3:464475..466416(-)","PCHAS_05_v3","91","OG6_101269","1","9","9","1","null","null","reverse","protein coding","No","1008"
"PCHAS_0511900","PCHAS_0511900.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:466,880..467,909(-)","centrin-3, putative","no","CEN3","PCHAS_0511900","Previous IDs: PC001169.02.0;PC300012.00.0;PCAS_051180;PCHAS_051190","centrin-3, putative","05","PCHAS_05_v3:466880..467909(-)","PCHAS_05_v3","46","OG6_104526","0","5","5","1","null","null","reverse","protein coding","No","540"
"PCHAS_0512000","PCHAS_0512000.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:469,253..470,413(-)","60S ribosomal protein L3, putative","no","RPL3","PCHAS_0512000","Previous IDs: PC001170.02.0;PC301562.00.0;PCAS_051190;PCHAS_051200","60S ribosomal protein L3, putative","05","PCHAS_05_v3:469253..470413(-)","PCHAS_05_v3","43","OG6_100665","0","1","1","1","null","null","reverse","protein coding","No","1161"
"PCHAS_0512100","PCHAS_0512100.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:472,352..474,538(+)","palmitoyltransferase DHHC10, putative","no","DHHC10","PCHAS_0512100","Previous IDs: PC000397.02.0;PC000736.02.0;PCAS_051200;PCHAS_051210","palmitoyltransferase DHHC10, putative","05","PCHAS_05_v3:472352..474538(+)","PCHAS_05_v3","43","OG6_119670","0","11","11","1","null","null","forward","protein coding","No","834"
"PCHAS_0512200","PCHAS_0512200.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:475,152..478,490(+)","methyltransferase, putative","no","null","PCHAS_0512200","Previous IDs: PC000396.02.0;PC300081.00.0;PCAS_051210;PCHAS_051220","methyltransferase, putative","05","PCHAS_05_v3:475152..478490(+)","PCHAS_05_v3","44","OG6_100549","0","13","13","1","null","null","forward","protein coding","No","1734"
"PCHAS_0512300","PCHAS_0512300.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:479,219..481,123(+)","protoporphyrinogen oxidase, putative","no","PPO","PCHAS_0512300","Previous IDs: PC000339.04.0;PCAS_051220;PCHAS_051230","protoporphyrinogen oxidase, putative","05","PCHAS_05_v3:479219..481123(+)","PCHAS_05_v3","43","OG6_101704","0","1","1","1","null","null","forward","protein coding","No","1905"
"PCHAS_0512400","PCHAS_0512400.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:481,825..482,643(-)","RING zinc finger protein, putative","no","null","PCHAS_0512400","Previous IDs: PC000340.04.0;PCAS_051230;PCHAS_051240","RING zinc finger protein, putative","05","PCHAS_05_v3:481825..482643(-)","PCHAS_05_v3","44","OG6_121687","0","1","1","1","null","null","reverse","protein coding","No","819"
"PCHAS_0512500","PCHAS_0512500.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:483,818..484,981(-)","rRNA-processing protein EBP2, putative","no","EBP2","PCHAS_0512500","Previous IDs: PC000236.03.0;PCAS_051240;PCHAS_051250","rRNA-processing protein EBP2, putative","05","PCHAS_05_v3:483818..484981(-)","PCHAS_05_v3","44","OG6_102606","0","1","1","1","null","null","reverse","protein coding","No","1164"
"PCHAS_0512600","PCHAS_0512600.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:485,918..487,063(+)","nucleolar preribosomal assembly protein, putative","no","null","PCHAS_0512600","Previous IDs: PC000234.03.0;PCAS_051250;PCHAS_051260","nucleolar preribosomal assembly protein, putative","05","PCHAS_05_v3:485918..487063(+)","PCHAS_05_v3","44","OG6_102220","0","1","1","1","null","null","forward","protein coding","No","1146"
"PCHAS_0512700","PCHAS_0512700.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:487,465..489,407(-)","partial CSTF domain-containing protein, putative","no","null","PCHAS_0512700","Previous IDs: PC000235.03.0;PCAS_051260;PCHAS_051270","partial CSTF domain-containing protein, putative","05","PCHAS_05_v3:487465..489407(-)","PCHAS_05_v3","8","OG6_100854","1","3","3","1","null","null","reverse","protein coding","No","1767"
"PCHAS_0512800","PCHAS_0512800.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:490,958..492,016(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0512800","Previous IDs: PC105970.00.0;PCAS_051270;PCHAS_051280","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:490958..492016(-)","PCHAS_05_v3","43","OG6_533102","0","4","4","1","null","null","reverse","protein coding","No","423"
"PCHAS_0512900","PCHAS_0512900.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:494,751..497,113(+)","merozoite TRAP-like protein, putative","no","MTRAP","PCHAS_0512900","Previous IDs: PC000113.04.0;PC300389.00.0;PCAS_051280;PCHAS_051290","merozoite TRAP-like protein, putative","05","PCHAS_05_v3:494751..497113(+)","PCHAS_05_v3","4","OG6r1_113123","0","2","2","1","null","null","forward","protein coding","No","2247"
"PCHAS_0513000","PCHAS_0513000.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:497,558..498,027(-)","conserved protein, unknown function","no","null","PCHAS_0513000","Previous IDs: PC000057.04.0;PCAS_051290;PCHAS_051300","conserved protein, unknown function","05","PCHAS_05_v3:497558..498027(-)","PCHAS_05_v3","45","OG6_160739","0","2","2","1","null","null","reverse","protein coding","No","354"
"PCHAS_0513100","PCHAS_0513100.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:499,465..500,692(-)","inner membrane complex protein 1m, putative","no","IMC1m","PCHAS_0513100","Previous IDs: PC000056.04.0;PCAS_051300;PCHAS_051310","inner membrane complex protein 1m, putative","05","PCHAS_05_v3:499465..500692(-)","PCHAS_05_v3","44","OG6_111692","0","2","2","1","null","null","reverse","protein coding","No","1113"
"PCHAS_0513200","PCHAS_0513200.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:503,205..507,504(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0513200","Previous IDs: PC000665.04.0;PC300787.00.0;PCAS_051310;PCHAS_051320","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:503205..507504(+)","PCHAS_05_v3","49","OG6_533023","0","4","4","1","null","null","forward","protein coding","No","3834"
"PCHAS_0513300","PCHAS_0513300.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:508,343..510,016(+)","WD repeat-containing protein, putative","no","null","PCHAS_0513300","Previous IDs: PC000208.04.0;PC300110.00.0;PC301992.00.0;PCAS_051320;PCHAS_051330","WD repeat-containing protein, putative","05","PCHAS_05_v3:508343..510016(+)","PCHAS_05_v3","45","OG6_533209","0","1","1","1","null","null","forward","protein coding","No","1674"
"PCHAS_0513400","PCHAS_0513400.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:510,298..512,394(-)","conserved protein, unknown function","no","null","PCHAS_0513400","Previous IDs: PC000209.04.0;PC100390.00.0;PCAS_051330;PCHAS_051340","conserved protein, unknown function","05","PCHAS_05_v3:510298..512394(-)","PCHAS_05_v3","40","OG6_145157","0","1","1","1","null","null","reverse","protein coding","No","2097"
"PCHAS_0513500","PCHAS_0513500.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:513,066..514,622(-)","LEM3/CDC50 family protein, putative","no","CDC50C","PCHAS_0513500","Previous IDs: PC000087.01.0;PCAS_051340;PCHAS_051350","LEM3/CDC50 family protein, putative","05","PCHAS_05_v3:513066..514622(-)","PCHAS_05_v3","44","OG6_122827","0","1","1","1","null","null","reverse","protein coding","No","1557"
"PCHAS_0513600","PCHAS_0513600.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:515,799..516,128(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0513600","Previous IDs: PC402069.00.0;PCAS_051350;PCHAS_051360","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:515799..516128(-)","PCHAS_05_v3","36","OG6_532907","0","1","1","1","null","null","reverse","protein coding","No","330"
"PCHAS_0513700","PCHAS_0513700.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:517,134..518,225(+)","adenosine deaminase, putative","no","ADA","PCHAS_0513700","Previous IDs: PC000803.01.0;PC300616.00.0;PC300946.00.0;PCAS_051360;PCHAS_051370","adenosine deaminase, putative","05","PCHAS_05_v3:517134..518225(+)","PCHAS_05_v3","44","OG6_103627","0","1","1","1","null","null","forward","protein coding","No","1092"
"PCHAS_0513800","PCHAS_0513800.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:518,776..521,320(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0513800","Previous IDs: PC000162.01.0;PC000804.01.0;PCAS_051370;PCHAS_051380","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:518776..521320(-)","PCHAS_05_v3","44","OG6_532493","0","3","3","1","null","null","reverse","protein coding","No","2358"
"PCHAS_0513900","PCHAS_0513900.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:522,141..523,466(-)","heptatricopeptide repeat and RAP domain-containing protein, putative","no","HPR2","PCHAS_0513900","Previous IDs: PC000873.03.0;PC300003.00.0;PCAS_051380;PCHAS_051390","heptatricopeptide repeat and RAP domain-containing protein, putative","05","PCHAS_05_v3:522141..523466(-)","PCHAS_05_v3","44","OG6_141183","0","1","1","1","null","null","reverse","protein coding","No","1326"
"PCHAS_0514000","PCHAS_0514000.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:526,955..531,067(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0514000","Previous IDs: PC000481.02.0;PC000641.04.0;PCAS_051390;PCHAS_051400","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:526955..531067(+)","PCHAS_05_v3","41","OG6_533647","0","1","1","1","null","null","forward","protein coding","No","4113"
"PCHAS_0514100","PCHAS_0514100.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:532,324..533,057(+)","transcription elongation factor SPT4, putative","no","SPT4","PCHAS_0514100","Previous IDs: PC000482.02.0;PCAS_051400;PCHAS_051410","transcription elongation factor SPT4, putative","05","PCHAS_05_v3:532324..533057(+)","PCHAS_05_v3","44","OG6_102281","0","4","4","1","null","null","forward","protein coding","No","396"
"PCHAS_0514200","PCHAS_0514200.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:533,475..537,579(-)","pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative","no","PRP22","PCHAS_0514200","Previous IDs: PC000099.05.0;PC000480.02.0;PC301438.00.0;PCAS_051410;PCHAS_051420","pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative","05","PCHAS_05_v3:533475..537579(-)","PCHAS_05_v3","151","OG6_100085","2","4","4","1","null","null","reverse","protein coding","No","3573"
"PCHAS_0514300","PCHAS_0514300.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:538,605..539,894(-)","claudin-like apicomplexan microneme protein, putative","no","CLAMP","PCHAS_0514300","Previous IDs: PC000129.02.0;PC000866.03.0;PC300784.00.0;PC301519.00.0;PCAS_051420;PCHAS_051430","claudin-like apicomplexan microneme protein, putative","05","PCHAS_05_v3:538605..539894(-)","PCHAS_05_v3","44","OG6_134716","0","1","1","1","null","null","reverse","protein coding","No","1290"
"PCHAS_0514400","PCHAS_0514400.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:541,243..544,089(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0514400","Previous IDs: PC000130.02.0;PC405280.00.0;PCAS_051430;PCHAS_051440","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:541243..544089(-)","PCHAS_05_v3","7","OG6r1_106478","0","1","1","1","null","null","reverse","protein coding","No","2847"
"PCHAS_0514500","PCHAS_0514500.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:548,812..549,690(-)","conserved protein, unknown function","no","null","PCHAS_0514500","Previous IDs: PC000814.01.0;PC109328.00.0;PCAS_051440;PCHAS_051450","conserved protein, unknown function","05","PCHAS_05_v3:548812..549690(-)","PCHAS_05_v3","44","OG6_145664","0","2","2","1","null","null","reverse","protein coding","No","675"
"PCHAS_0514600","PCHAS_0514600.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:551,665..552,837(+)","26S proteasome regulatory subunit RPN9, putative","no","RPN9","PCHAS_0514600","Previous IDs: PC000646.02.0;PC301690.00.0;PCAS_051450;PCHAS_051460","26S proteasome regulatory subunit RPN9, putative","05","PCHAS_05_v3:551665..552837(+)","PCHAS_05_v3","44","OG6_101776","0","1","1","1","null","null","forward","protein coding","No","1173"
"PCHAS_0514700","PCHAS_0514700.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:553,321..554,973(-)","tRNA N6-adenosine threonylcarbamoyltransferase, putative","no","KAE1","PCHAS_0514700","Previous IDs: PC000645.02.0;PCAS_051460;PCHAS_051470","tRNA N6-adenosine threonylcarbamoyltransferase, putative","05","PCHAS_05_v3:553321..554973(-)","PCHAS_05_v3","88","OG6_100288","1","1","1","1","null","null","reverse","protein coding","No","1653"
"PCHAS_0514800","PCHAS_0514800.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:555,607..556,314(+)","RNA methyltransferase, putative","no","null","PCHAS_0514800","Previous IDs: PC000647.02.0;PC300153.00.0;PCAS_051470;PCHAS_051480","RNA methyltransferase, putative","05","PCHAS_05_v3:555607..556314(+)","PCHAS_05_v3","44","OG6_111165","0","1","1","1","null","null","forward","protein coding","No","708"
"PCHAS_0514900","PCHAS_0514900.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:556,849..557,568(+)","calmodulin, putative","no","null","PCHAS_0514900","Previous IDs: PC000895.02.0;PCAS_051480;PCHAS_051490","calmodulin, putative","05","PCHAS_05_v3:556849..557568(+)","PCHAS_05_v3","44","OG6_139425","0","1","1","1","null","null","forward","protein coding","No","720"
"PCHAS_0515000","PCHAS_0515000.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:558,313..558,966(-)","ookinete surface protein P28, putative","no","P28","PCHAS_0515000","Previous IDs: PCAS_051490;PCHAS_051500","ookinete surface protein P28, putative","05","PCHAS_05_v3:558313..558966(-)","PCHAS_05_v3","92","OG6_104197","1","1","1","1","null","null","reverse","protein coding","No","654"
"PCHAS_0515100","PCHAS_0515100.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:560,389..561,042(-)","ookinete surface protein P25, putative","no","P25","PCHAS_0515100","Previous IDs: PC000894.02.0;PCAS_051500;PCHAS_051510","ookinete surface protein P25, putative","05","PCHAS_05_v3:560389..561042(-)","PCHAS_05_v3","92","OG6_104197","1","1","1","1","null","null","reverse","protein coding","No","654"
"PCHAS_0515200","PCHAS_0515200.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:562,100..562,770(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0515200","Previous IDs: PC000896.02.0;PCAS_051510;PCHAS_051520","conserved Plasmodium protein, unknown function","05","PCHAS_05_v3:562100..562770(-)","PCHAS_05_v3","44","OG6_532613","0","2","2","1","null","null","reverse","protein coding","No","564"
"PCHAS_0515300","PCHAS_0515300.1","Plasmodium chabaudi chabaudi","PCHAS_05_v3:564,561..565,655(+)","MORN repeat-containing protein 1, putative","no","MORN1","PCHAS_0515300","Previous IDs: PC301338.00.0;PC302594.00.0;PCAS_051520;PCHAS_051530","MORN repeat-containing protein 1, putative","05","PCHAS_05_v3:564561..565655(+)","PCHAS_05_v3","47","OG6_103379","0","1","1","1","null","null","forward","protein coding","No","1095"
